Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789796292,10,MYSQL,SELECT pedidos,12.857143,0.000000,1,1,1,1,1,2,3,4,7,7,7,148,0,1,0.7828394652303384,0.2639500016812235,10.942495995550416,2.0
1789796292,10,MYSQL,SELECT producto,15.285714,0.000000,1,1,1,1,1,1,3,6,18,18,18,178,0,1,0.7801944609199064,0.2338619960937649,17.69198199326638,1.0
1789796292,10,,Aggregated,48.000000,0.000000,1,1,1,1,1,2,3,7,18,18,18,557,0,1,0.7683556442043645,0.2338619960937649,17.69198199326638,2.9461400359066428
1789796293,10,MYSQL,SELECT clientes,10.250000,0.000000,1,1,1,1,1,1,3,7,7,7,7,138,0,1,0.7125801161948956,0.29844501113984734,7.395826993160881,9.0
1789796293,10,MYSQL,SELECT conteo,4.875000,0.000000,0,0,1,1,1,1,3,9,9,9,9,64,0,0.2409650041954592,0.6796174050123227,0.2409650041954592,8.522377000190318,1.0
1789796293,10,MYSQL,SELECT pagos,5.875000,0.000000,0,0,1,1,1,2,2,3,3,3,3,70,0,0.24883198784664273,0.7111873997408631,0.24883198784664273,7.743334004771896,1.0
1789796293,10,MYSQL,SELECT pedidos,13.250000,0.000000,1,1,1,1,1,2,3,4,7,7,7,165,0,1,0.763474059975565,0.26079000963363796,10.942495995550416,2.0
1789796293,10,MYSQL,SELECT producto,17.625000,0.000000,0,1,1,1,1,1,3,6,18,18,18,202,0,0.2338619960937649,0.7408279702983713,0.2338619960937649,17.69198199326638,1.0
1789796293,10,,Aggregated,51.875000,0.000000,1,1,1,1,1,1,3,6,18,18,18,639,0,1,0.7311974300998183,0.2338619960937649,17.69198199326638,2.9859154929577465
1789796294,10,MYSQL,SELECT clientes,11.444444,0.000000,1,1,1,1,1,2,3,7,7,7,7,161,0,1,0.723935621309742,0.29844501113984734,7.395826993160881,9.0
1789796294,10,MYSQL,SELECT conteo,5.111111,0.000000,0,0,1,1,1,1,3,9,9,9,9,71,0,0.2409650041954592,0.6582076187019276,0.2409650041954592,8.522377000190318,1.0
1789796294,10,MYSQL,SELECT pagos,6.111111,0.000000,0,1,1,1,1,2,2,3,3,3,3,77,0,0.2373950119363144,0.686175506274736,0.2373950119363144,7.743334004771896,1.0
1789796294,10,MYSQL,SELECT pedidos,14.222222,0.000000,1,1,1,1,1,1,3,4,7,7,7,183,0,1,0.7401439504407835,0.26079000963363796,10.942495995550416,2.0
1789796294,10,MYSQL,SELECT producto,18.111111,0.000000,0,1,1,1,1,1,2,3,18,18,18,225,0,0.2338619960937649,0.717055449107041,0.2338619960937649,17.69198199326638,1.0
1789796294,10,,Aggregated,55.000000,0.000000,0,1,1,1,1,1,3,5,18,18,18,717,0,1,0.7153496637679325,0.2338619960937649,17.69198199326638,3.0516039051603907
1789796295,10,MYSQL,SELECT clientes,12.200000,0.000000,1,1,1,1,1,1,3,5,7,7,7,182,0,1,0.6964954618424699,0.29844501113984734,7.395826993160881,9.0
1789796295,10,MYSQL,SELECT conteo,6.000000,0.000000,0,0,0,1,1,1,3,9,9,9,9,80,0,0.22866200015414506,0.6313978490652516,0.22866200015414506,8.522377000190318,1.0
1789796295,10,MYSQL,SELECT pagos,5.900000,0.000000,0,0,1,1,1,1,2,3,3,3,3,84,0,0.2373950119363144,0.6637477261912343,0.2373950119363144,7.743334004771896,1.0
1789796295,10,MYSQL,SELECT pedidos,15.000000,0.000000,1,1,1,1,1,1,3,4,7,7,7,197,0,1,0.722574283942689,0.26079000963363796,10.942495995550416,2.0
1789796295,10,MYSQL,SELECT producto,18.700000,0.000000,0,1,1,1,1,1,2,3,18,18,18,258,0,0.2338619960937649,0.6911834187953654,0.2338619960937649,17.69198199326638,1.0
1789796295,10,,Aggregated,57.800000,0.000000,0,1,1,1,1,1,3,3,18,18,18,801,0,0.22866200015414506,0.691262505576189,0.22866200015414506,17.69198199326638,3.0636704119850187
1789796296,10,MYSQL,SELECT clientes,14.300000,0.000000,1,1,1,1,1,1,3,5,7,7,7,199,0,1,0.6751704573644156,0.29844501113984734,7.395826993160881,9.0
1789796296,10,MYSQL,SELECT conteo,6.400000,0.000000,0,0,0,1,1,1,3,9,9,9,9,88,0,0.22866200015414506,0.6193426918550606,0.22866200015414506,8.522377000190318,1.0
1789796296,10,MYSQL,SELECT pagos,7.100000,0.000000,0,0,1,1,1,1,2,3,3,3,3,94,0,0.2373950119363144,0.6354242870385977,0.2373950119363144,7.743334004771896,1.0
1789796296,10,MYSQL,SELECT pedidos,16.800000,0.000000,1,1,1,1,1,1,3,4,7,7,7,214,0,1,0.703263532524824,0.26079000963363796,10.942495995550416,2.0
1789796296,10,MYSQL,SELECT producto,20.500000,0.000000,0,1,1,1,1,1,1,2,3,3,3,283,0,0.2338619960937649,0.6720019999501549,0.2338619960937649,17.69198199326638,1.0
1789796296,10,,Aggregated,65.100000,0.000000,0,1,1,1,1,1,2,3,9,9,9,878,0,0.22866200015414506,0.6711456979801804,0.22866200015414506,17.69198199326638,3.0569476082004554
1789796297,10,MYSQL,SELECT clientes,16.500000,0.000000,0,1,1,1,1,1,3,5,7,7,7,220,0,1,0.6603573411914774,0.29844501113984734,7.395826993160881,9.0
1789796297,10,MYSQL,SELECT conteo,6.900000,0.000000,0,0,0,1,1,1,1,3,3,3,3,93,0,0.22866200015414506,0.6078758266984775,0.22866200015414506,8.522377000190318,1.0
1789796297,10,MYSQL,SELECT pagos,7.600000,0.000000,0,0,0,1,1,1,3,3,3,3,3,104,0,0.2373950119363144,0.639751913555441,0.2373950119363144,7.743334004771896,1.0
1789796297,10,MYSQL,SELECT pedidos,17.800000,0.000000,1,1,1,1,1,1,2,3,3,3,3,228,0,1,0.7020438725272757,0.24064299941528589,10.942495995550416,2.0
1789796297,10,MYSQL,SELECT producto,22.500000,0.000000,0,1,1,1,1,1,1,1,1,1,1,312,0,0.2338619960937649,0.6534825672413438,0.2338619960937649,17.69198199326638,1.0
1789796297,10,,Aggregated,71.300000,0.000000,0,1,1,1,1,1,1,3,7,7,7,957,0,0.22866200015414506,0.6607082861759325,0.22866200015414506,17.69198199326638,3.077324973876698
1789796298,10,MYSQL,SELECT clientes,17.300000,0.000000,0,1,1,1,1,1,3,5,7,7,7,237,0,1,0.6432836583789973,0.2881499967770651,7.395826993160881,9.0
1789796298,10,MYSQL,SELECT conteo,7.400000,0.000000,0,0,0,1,1,1,1,3,3,3,3,100,0,0.22866200015414506,0.5948332586558536,0.22866200015414506,8.522377000190318,1.0
1789796298,10,MYSQL,SELECT pagos,8.300000,0.000000,0,0,0,1,1,1,3,3,3,3,3,110,0,0.2373950119363144,0.6270493454807862,0.2373950119363144,7.743334004771896,1.0
1789796298,10,MYSQL,SELECT pedidos,17.700000,0.000000,0,1,1,1,1,1,2,3,3,3,3,244,0,1,0.6941062740940547,0.18160899344366044,10.942495995550416,2.0
1789796298,10,MYSQL,SELECT producto,24.700000,0.000000,0,1,1,1,1,1,1,1,2,2,2,339,0,0.2338619960937649,0.6436852417260568,0.2338619960937649,17.69198199326638,1.0
1789796298,10,,Aggregated,75.400000,0.000000,0,1,1,1,1,1,1,3,7,7,7,1030,0,0.18160899344366044,0.6490176783770648,0.18160899344366044,17.69198199326638,3.0776699029126213
1789796299,10,MYSQL,SELECT clientes,18.300000,0.000000,0,1,1,1,1,1,1,5,7,7,7,248,0,1,0.6409176492583826,0.2881499967770651,7.395826993160881,9.0
1789796299,10,MYSQL,SELECT conteo,7.400000,0.000000,0,0,0,1,1,1,1,3,3,3,3,111,0,0.22866200015414506,0.5787458636028155,0.22866200015414506,8.522377000190318,1.0
1789796299,10,MYSQL,SELECT pagos,8.600000,0.000000,0,0,0,0,1,1,1,3,3,3,3,118,0,0.2373950119363144,0.6145370846182123,0.2373950119363144,7.743334004771896,1.0
1789796299,10,MYSQL,SELECT pedidos,18.600000,0.000000,0,1,1,1,1,1,2,3,3,3,3,264,0,1,0.6795728440369148,0.18160899344366044,10.942495995550416,2.0
1789796299,10,MYSQL,SELECT producto,25.000000,0.000000,0,1,1,1,1,1,1,1,3,3,3,368,0,0.2338619960937649,0.6389602036980923,0.2338619960937649,17.69198199326638,1.0
1789796299,10,,Aggregated,77.900000,0.000000,0,1,1,1,1,1,1,3,7,7,7,1109,0,0.18160899344366044,0.6404403333161262,0.18160899344366044,17.69198199326638,3.0270513976555455
1789796300,10,MYSQL,SELECT clientes,18.800000,0.000000,0,1,1,1,1,1,1,5,7,7,7,262,0,1,0.6364100152926114,0.2881499967770651,7.395826993160881,9.0
1789796300,10,MYSQL,SELECT conteo,7.600000,0.000000,0,0,0,1,1,1,3,3,3,3,3,119,0,0.22866200015414506,0.5924687883474261,0.22866200015414506,8.522377000190318,1.0
1789796300,10,MYSQL,SELECT pagos,8.900000,0.000000,0,0,0,0,1,1,1,3,3,3,3,127,0,0.2373950119363144,0.6027346690951693,0.2373950119363144,7.743334004771896,1.0
1789796300,10,MYSQL,SELECT pedidos,18.600000,0.000000,0,1,1,1,1,1,2,3,3,3,3,285,0,1,0.6715701294045797,0.18160899344366044,10.942495995550416,2.0
1789796300,10,MYSQL,SELECT producto,25.400000,0.000000,0,1,1,1,1,1,1,3,4,4,4,395,0,0.2338619960937649,0.6465887062507977,0.2338619960937649,17.69198199326638,1.0
1789796300,10,,Aggregated,79.300000,0.000000,0,1,1,1,1,1,2,3,7,7,7,1188,0,0.18160899344366044,0.6402277261317043,0.18160899344366044,17.69198199326638,3.0042087542087543
1789796301,10,MYSQL,SELECT clientes,18.500000,0.000000,0,1,1,1,1,1,1,3,5,5,5,279,0,1,0.638713082548992,0.2881499967770651,7.395826993160881,9.0
1789796301,10,MYSQL,SELECT conteo,7.100000,0.000000,0,0,0,1,1,1,3,3,3,3,3,126,0,0.22866200015414506,0.5856109666407093,0.22866200015414506,8.522377000190318,1.0
1789796301,10,MYSQL,SELECT pagos,8.700000,0.000000,0,0,0,0,1,1,1,3,3,3,3,137,0,0.2213179977843538,0.5909878903758596,0.2213179977843538,7.743334004771896,1.0
1789796301,10,MYSQL,SELECT pedidos,18.800000,0.000000,0,1,1,1,1,1,2,3,3,3,3,299,0,1,0.6605297922064086,0.18160899344366044,10.942495995550416,2.0
1789796301,10,MYSQL,SELECT producto,25.800000,0.000000,0,1,1,1,1,1,2,4,4,4,4,423,0,0.2338619960937649,0.6507262055697162,0.2338619960937649,17.69198199326638,1.0
1789796301,10,,Aggregated,78.900000,0.000000,0,1,1,1,1,1,2,3,5,5,5,1264,0,0.18160899344366044,0.6374279000277666,0.18160899344366044,17.69198199326638,3.002373417721519
1789796302,10,MYSQL,SELECT clientes,18.100000,0.000000,0,1,1,1,1,1,1,3,5,5,5,294,0,1,0.6323711463324663,0.2881499967770651,7.395826993160881,9.0
1789796302,10,MYSQL,SELECT conteo,7.900000,0.000000,0,0,0,1,1,1,1,3,3,3,3,137,0,0.22866200015414506,0.5762439838697264,0.22866200015414506,8.522377000190318,1.0
1789796302,10,MYSQL,SELECT pagos,8.300000,0.000000,0,0,0,0,1,1,1,3,3,3,3,140,0,0.2213179977843538,0.5874633355623311,0.2213179977843538,7.743334004771896,1.0
1789796302,10,MYSQL,SELECT pedidos,17.700000,0.000000,0,1,1,1,1,1,2,3,3,3,3,317,0,1,0.6492742866480412,0.18160899344366044,10.942495995550416,2.0
1789796302,10,MYSQL,SELECT producto,27.000000,0.000000,0,1,1,1,1,1,2,4,4,4,4,454,0,0.2338619960937649,0.6385021627942686,0.2338619960937649,17.69198199326638,1.0
1789796302,10,,Aggregated,79.000000,0.000000,0,1,1,1,1,1,2,3,5,5,5,1342,0,0.18160899344366044,0.6280233536264165,0.18160899344366044,17.69198199326638,2.988822652757079
1789796303,10,MYSQL,SELECT clientes,18.300000,0.000000,0,1,1,1,1,1,1,3,5,5,5,316,0,0.2881499967770651,0.6220400064194109,0.2881499967770651,7.395826993160881,9.0
1789796303,10,MYSQL,SELECT conteo,8.300000,0.000000,0,0,1,1,1,1,1,3,3,3,3,144,0,0.22866200015414506,0.5737232900678969,0.22866200015414506,8.522377000190318,1.0
1789796303,10,MYSQL,SELECT pagos,8.600000,0.000000,0,0,0,1,1,1,1,3,3,3,3,147,0,0.2213179977843538,0.5839698976475973,0.2213179977843538,7.743334004771896,1.0
1789796303,10,MYSQL,SELECT pedidos,18.000000,0.000000,0,1,1,1,1,1,2,3,3,3,3,336,0,0.18160899344366044,0.6413480710502232,0.18160899344366044,10.942495995550416,2.0
1789796303,10,MYSQL,SELECT producto,25.700000,0.000000,0,1,1,1,1,1,3,4,4,4,4,479,0,0.2320140047231689,0.6359163401959491,0.2320140047231689,17.69198199326638,1.0
1789796303,10,,Aggregated,78.900000,0.000000,0,1,1,1,1,1,2,3,5,5,5,1422,0,0.18160899344366044,0.6224481361316754,0.18160899344366044,17.69198199326638,3.0140646976090015
1789796304,10,MYSQL,SELECT clientes,18.000000,0.000000,0,1,1,1,1,1,1,1,3,3,3,331,0,0.22215199714992195,0.611986145197788,0.22215199714992195,7.395826993160881,9.0
1789796304,10,MYSQL,SELECT conteo,8.200000,0.000000,0,0,1,1,1,1,1,3,3,3,3,152,0,0.19316599355079234,0.5640796300308706,0.19316599355079234,8.522377000190318,1.0
